"22","1","2016-09-16 13:50:57","2016-09-16 13:50:57","[vc_row][vc_column width=""1/2""][trx_section top=""huge""][trx_title type=""2""]Video[/trx_title][trx_video url=""https://vimeo.com/46189569"" image=""39"" bottom=""tiny""][/trx_section][/vc_column][vc_column width=""1/2""][trx_section top=""huge""][trx_title type=""2""]Gallery[/trx_title][trx_slider custom=""yes"" cat=""0"" order=""desc"" controls=""yes""][trx_slider_item src=""40""][/trx_slider_item][trx_slider_item src=""33""][/trx_slider_item][trx_slider_item src=""32""][/trx_slider_item][/trx_slider][/trx_section][/vc_column][/vc_row][vc_row][vc_column width=""1/2""][trx_section top=""huge""][trx_title type=""2""]Audio[/trx_title][trx_audio url=""/wp-content/uploads/2016/09/sample-melody.mp3"" title=""Insert Audio Title Here"" author=""Lily Hunter""][/trx_section][/vc_column][vc_column width=""1/2""][trx_section top=""huge""][trx_title type=""2""]Progress Bar[/trx_title][trx_skills type=""pie"" layout=""columns"" columns=""3"" color=""#9cc623"" pie_compact=""no"" pie_cutout=""96"" css=""max-width: 550px;""][trx_skills_item title=""Graphic Design"" value=""80%"" bg_color=""#f8f8f8"" border_color=""#f3f3f3"" style=""1""][/trx_skills_item][trx_skills_item title=""HTML &amp; CSS3"" value=""75%"" bg_color=""#f8f8f8"" border_color=""#f3f3f3"" style=""1""][/trx_skills_item][trx_skills_item title=""Illustration"" value=""90%"" bg_color=""#f8f8f8"" border_color=""#f3f3f3"" style=""1""][/trx_skills_item][/trx_skills][/trx_section][/vc_column][/vc_row][vc_row][vc_column width=""1/2""][trx_section top=""huge""][trx_title type=""2""]Skills[/trx_title][trx_skills color=""#9cc623"" width=""93%""][trx_skills_item title=""Graphic design"" value=""85%"" style=""1""][/trx_skills_item][trx_skills_item title=""HTML5 &amp; Css3"" value=""50%"" style=""1""][/trx_skills_item][trx_skills_item title=""Web design"" value=""45%"" style=""1""][/trx_skills_item][trx_skills_item title=""WordPress"" value=""70%"" style=""1""][/trx_skills_item][/trx_skills][/trx_section][/vc_column][vc_column width=""1/2""][trx_section top=""huge""][trx_title type=""2""]Countdown[/trx_title][trx_countdown date=""2017-09-25"" style=""1""][/trx_section][/vc_column][/vc_row][vc_row full_width=""stretch_row"" inverse=""""][vc_column][trx_section top=""huge""][trx_title type=""2""]Price Plans[/trx_title][trx_columns count=""3"" equalheight=""yes"" margins=""""][trx_column_item][trx_price_block style=""1"" title=""Regular Plan"" link_text=""choose plan"" money=""50"" period=""month"" featured_image=""358""][trx_list][trx_list_item title=""Lorem ipsum dolor sit""][/trx_list_item][trx_list_item title=""Amet, consectetur""][/trx_list_item][trx_list_item title=""Eiusmod tempor dolore""][/trx_list_item][trx_list_item title=""Ut enim ad minim veniam""][/trx_list_item][trx_list_item title=""Quis nostrud exercitation""][/trx_list_item][/trx_list][/trx_price_block][/trx_column_item][trx_column_item][trx_price_block style=""1"" title=""Silver Plan"" link_text=""choose plan"" money=""70"" period=""month"" featured_image=""359""][trx_list][trx_list_item title=""Lorem ipsum dolor sit""][/trx_list_item][trx_list_item title=""Amet, consectetur""][/trx_list_item][trx_list_item title=""Eiusmod tempor dolore""][/trx_list_item][trx_list_item title=""Ut enim ad minim veniam""][/trx_list_item][trx_list_item title=""Quis nostrud exercitation""][/trx_list_item][/trx_list][/trx_price_block][/trx_column_item][trx_column_item][trx_price_block style=""1"" title=""Private Lessons"" link_text=""choose plan"" money=""90"" period=""month"" featured_image=""360""][trx_list][trx_list_item title=""Lorem ipsum dolor sit""][/trx_list_item][trx_list_item title=""Amet, consectetur""][/trx_list_item][trx_list_item title=""Eiusmod tempor dolore""][/trx_list_item][trx_list_item title=""Ut enim ad minim veniam""][/trx_list_item][trx_list_item title=""Quis nostrud exercitation""][/trx_list_item][/trx_list][/trx_price_block][/trx_column_item][/trx_columns][/trx_section][/vc_column][/vc_row][vc_row full_width=""stretch_row""][vc_column][trx_section top=""huge""][trx_title type=""2""]Promo Block[/trx_title][trx_promo style=""1"" image=""43"" title=""An Exclusive Offer for Your Garden"" description=""Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient."" link=""#"" link_caption=""order now!""][/trx_promo][trx_promo style=""2"" image=""44"" image_width=""66%"" text_align=""center"" title=""This Week's Top Picks"" description=""Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient."" title_on_image=""UP TO 35% OFF"" subtitle_on_image=""We sell it because we love it!"" link_on_image=""#"" link_caption_on_image=""order now"" top=""medium""][/trx_promo][/trx_section][/vc_column][/vc_row][vc_row][vc_column][trx_section top=""huge""][trx_title type=""2""]Call to Action[/trx_title][trx_call_to_action style=""2"" image=""323"" title=""Get a Quote for Your Next Gardener Services"" description=""An affordable, quality gardening service that you can request online."" link=""/prices/"" link_caption=""order now""][/trx_call_to_action][/trx_section][/vc_column][/vc_row][vc_row][vc_column][trx_section top=""huge""][trx_title type=""2""]Team[/trx_title][trx_team cat=""0"" columns=""4"" count=""4"" orderby=""date"" order=""desc""][/trx_team][/trx_section][/vc_column][/vc_row][vc_row full_width=""stretch_row""][vc_column][trx_section top=""huge""][trx_title type=""2""]Testimonials[/trx_title][trx_testimonials controls=""side"" title=""What Our Customers Say"" subtitle=""testimonials"" cat=""0"" bg_image=""195""][/trx_testimonials][/trx_section][/vc_column][/vc_row][vc_row full_width=""stretch_row""][vc_column][trx_section top=""huge"" bottom=""huge""][trx_title type=""2""]Map[/trx_title][trx_googlemap height=""269""][/trx_googlemap][/trx_section][/vc_column][/vc_row]","Shortcodes",,"publish","closed","closed",,"shortcodes",,,"2016-10-04 12:10:11","2016-10-04 12:10:11",,"0","http://gbaguidi.srv1.mws-lab.fr/?page_id=22","0","page",,"0"
"24","1","2016-09-16 12:26:29","2016-09-16 12:26:29","[vc_row][vc_column][trx_title]Heading 1[/trx_title][vc_column_text]Lorem ipsum dolor sit amet, consectetur adipiscing elit. Pellentesque eleifend ex eu justo ullamcorper dignissim. Etiam rutrum pellentesque magna. Suspendisse vehicula commodo sapien, non feugiat quam interdum nec. Donec sed pharetra odio. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.[/vc_column_text][trx_title type=""2"" position=""top"" top=""medium""]Heading 2[/trx_title][vc_column_text]Lorem ipsum dolor sit amet, consectetur adipiscing elit. Pellentesque eleifend ex eu justo ullamcorper dignissim. Etiam rutrum pellentesque magna. Suspendisse vehicula commodo sapien, non feugiat quam interdum nec. Donec sed pharetra odio. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.[/vc_column_text][trx_title type=""3"" position=""top"" top=""medium""]Heading 3[/trx_title][vc_column_text]Lorem ipsum dolor sit amet, consectetur adipiscing elit. Pellentesque eleifend ex eu justo ullamcorper dignissim. Etiam rutrum pellentesque magna. Suspendisse vehicula commodo sapien, non feugiat quam interdum nec. Donec sed pharetra odio. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.[/vc_column_text][trx_title type=""4"" position=""top"" top=""medium""]Heading 4[/trx_title][vc_column_text]Lorem ipsum dolor sit amet, consectetur adipiscing elit. Pellentesque eleifend ex eu justo ullamcorper dignissim. Etiam rutrum pellentesque magna. Suspendisse vehicula commodo sapien, non feugiat quam interdum nec. Donec sed pharetra odio. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.[/vc_column_text][trx_title type=""5"" position=""top"" top=""medium""]Heading 5[/trx_title][vc_column_text]Lorem ipsum dolor sit amet, consectetur adipiscing elit. Pellentesque eleifend ex eu justo ullamcorper dignissim. Etiam rutrum pellentesque magna. Suspendisse vehicula commodo sapien, non feugiat quam interdum nec. Donec sed pharetra odio. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.[/vc_column_text][trx_title type=""6"" position=""top"" top=""medium""]Heading 6[/trx_title][vc_column_text]Lorem ipsum dolor sit amet, consectetur adipiscing elit. Pellentesque eleifend ex eu justo ullamcorper dignissim. Etiam rutrum pellentesque magna. Suspendisse vehicula commodo sapien, non feugiat quam interdum nec. Donec sed pharetra odio. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.[/vc_column_text][/vc_column][/vc_row][vc_row][vc_column][trx_line css="" margin: 7.45em 0;""][trx_title type=""2""]Standard Inline Elements[/trx_title][vc_column_text]<strong>Bold text</strong> ipsum dolor sit amet, consectetur [trx_highlight type=""1""]accent color[/trx_highlight] adipiscing elit. Pellentesque interdum arcu eu velit consequat cursus. Suspendisse et quam id mauris pulvinar elementum. Donec blandit [trx_highlight type=""2""]ante semper ligula[/trx_highlight] feugiat, et pharetra diam lobortis. Mauris malesuada, mauris sit amet posuere ultricies.

<em>Italic text</em> dolor sit amet, consectetur accent color adipiscing elit. Pellentesque interdum arcu eu velit consequat cursus. Suspendisse et quam id mauris <u>pulvinar</u> elementum. Donec blandit ante semper Tooltip Title ligula feugiat, et [trx_tooltip title=""Tooltip Title""]pharetra[/trx_tooltip] diam lobortis. Mauris malesuada, mauris sit amet posuere ultricies.[/vc_column_text][/vc_column][/vc_row][vc_row][vc_column][trx_line css="" margin: 7.45em 0;""][trx_title type=""2""]Dropcaps[/trx_title][trx_columns fluid=""no""][trx_column_item][trx_dropcaps style=""1""][vc_column_text]D Lorem ipsum dolor sit amet, consectetuer adipiscing elit, sed diam nonummy nibh euismod tincidunt ut laoreet dolore magnal illum magna ullamcorper suscipit.[/vc_column_text][/trx_dropcaps][vc_column_text]Ut wisi enim ad minim veniam, quis nostrud exerci ion ullamcorper suscipit lobortis nisl ut aliquip ex ea.[/vc_column_text][/trx_column_item][trx_column_item][trx_dropcaps style=""2""][vc_column_text]D Lorem ipsum dolor sit amet, consectetuer adipiscing elit, sed diam nonummy nibh euismod tincidunt ut laoreet dolore magnal illum magna ullamcorper suscipit.[/vc_column_text][/trx_dropcaps][vc_column_text]Ut wisi enim ad minim veniam, quis nostrud exerci ion ullamcorper suscipit lobortis nisl ut aliquip ex ea.[/vc_column_text][/trx_column_item][/trx_columns][/vc_column][/vc_row][vc_row][vc_column][trx_line css="" margin: 7.45em 0;""][trx_title type=""2""]Blockquote[/trx_title][vc_column_text]Proin dignissim commodo magna at luctus. Nam molestie justo augue, nec eleifend urna laoreet non. Proin ut nulla egestas, hendrerit urna scelerisque, finibus nulla. Integer et elementum sem. Donec nec scelerisque elit, id pulvinar est.[/vc_column_text][trx_quote cite=""#"" title=""Mark Adams"" top=""small"" bottom=""small"" info=""tennis player"" bg_image=""210"" sub_title=""the head of festival"" image=""114""]”Sed vestibulum velit vitae augue finibus, a ullamcorper dui ornare. Aenean tincidunt fermentum ligula, eget fringilla turpis aliquet sed. Morbi venenatis erat lacinia elit sollicitudin aliquam.“[/trx_quote][vc_column_text]Proin dignissim commodo magna at luctus. Nam molestie justo augue, nec eleifend urna laoreet non. Proin ut nulla egestas, hendrerit urna scelerisque, finibus nulla. Integer et elementum sem. Donec nec scelerisque elit, id pulvinar est.[/vc_column_text][/vc_column][/vc_row][vc_row][vc_column][trx_line css="" margin: 7.45em 0;""][trx_title type=""2""]Image Alignment[/trx_title][trx_image url=""32"" align=""left"" title=""Title of Image"" css=""max-width: 100%;"" width=""370"" top=""null""][vc_column_text css="".vc_custom_1474027937316{margin-top: -0.33em !important;margin-bottom: 1.1em !important;}""]Proin dignissim commodo magna at luctus. Nam molestie justo augue, nec eleifend urna laoreet non. Proin ut nulla egestas, hendrerit urna scelerisque, finibus nulla. Integer et elementum sem. Donec nec scelerisque elit, id pulvinar est. Maecenas laoreet, diam vel venenatis molestie, nunc augue tempus felis, nec efficitur dui leo a tellus.
Proin dignissim commodo magna at luctus. Nam molestie justo augue, nec eleifend urna laoreet non. Proin ut nulla egestas, hendrerit urna scelerisque, finibus nulla. Integer et elementum sem. Donec nec scelerisque elit, id pulvinar est. Mauris vitae quam ligula.[/vc_column_text][trx_image url=""33"" align=""right"" icon=""icon-dot3"" link=""/wp-content/uploads/2016/09/post-2.jpg"" css=""max-width: 100%;"" width=""370"" top=""null""][vc_column_text css="".vc_custom_1474028204786{margin-top: -0.33em !important;margin-bottom: 1.05em !important;}""]Maecenas laoreet, diam vel venenatis molestie, nunc augue tempus felis, nec efficitur dui leo a tellus. Mauris vitae quam ligula. In tincidunt sapien sed nibh scelerisque congue. Maecenas ut libero eu metus tincidunt lobortis. Duis accumsan at mauris vel lacinia. Cras cursus eros vel commodo tincidunt. Donec ac urna eget velit bibendum aliquam. Phasellus tempor urna erat, a fringilla elit vulputate in. Vivamus euismod mauris id sodales tincidunt.Mauris vitae quam ligula. In tincidunt sapien sed nibh scelerisque congue. Maecenas ut libero eu metus tincidunt lobortis. Duis accumsan at mauris vel lacinia. Phasellus tempor urna erat, a fringilla elit vulputate in. Vivamus euismod mauris id sodales tincidunt.Proin dignissim commodo magna at luctus.
Donec nec scelerisque elit, id pulvinar est. Maecenas laoreet, diam vel venenatis molestie, nunc augue tempus felis, nec efficitur dui leo a tellus. Phasellus tempor urna erat, a fringilla elit vulputate in. Vivamus euismod mauris id sodales tincidunt.Mauris vitae quam ligula. In tincidunt sapien sed nibh scelerisque congue. Maecenas ut libero eu metus tincidunt lobortis. Duis accumsan at mauris vel lacinia. Phasellus tempor urna erat, a fringilla elit vulputate in. Vivamus euismod[/vc_column_text][/vc_column][/vc_row][vc_row][vc_column][trx_line css="" margin: 7.45em 0;""][trx_title type=""2""]Lists[/trx_title][trx_columns count=""4"" margins="""" class=""columns_lists""][trx_column_item][trx_list style=""ol""][trx_list_item title=""Lorem ipsum dolor sit""][/trx_list_item][trx_list_item title=""Amet, consectetur""][/trx_list_item][trx_list_item title=""Eiusmod tempor dolore""][/trx_list_item][trx_list_item title=""Ut enim ad minim veniam""][/trx_list_item][trx_list_item title=""Quis nostrud exercitation""][/trx_list_item][/trx_list][/trx_column_item][trx_column_item][trx_list][trx_list_item title=""Lorem ipsum dolor sit""][/trx_list_item][trx_list_item title=""Amet, consectetur""][/trx_list_item][trx_list_item title=""Eiusmod tempor dolore""][/trx_list_item][trx_list_item title=""Ut enim ad minim veniam""][/trx_list_item][trx_list_item title=""Quis nostrud exercitation""][/trx_list_item][/trx_list][/trx_column_item][trx_column_item][trx_list style=""iconed"" icon=""icon-check""][trx_list_item title=""Lorem ipsum dolor sit""][/trx_list_item][trx_list_item title=""Amet, consectetur""][/trx_list_item][trx_list_item title=""Eiusmod tempor dolore"" color=""#425241"" icon=""icon-cancel"" icon_color=""#425241""][/trx_list_item][trx_list_item title=""Ut enim ad minim veniam""][/trx_list_item][trx_list_item title=""Quis nostrud exercitation""][/trx_list_item][/trx_list][/trx_column_item][trx_column_item][trx_list style=""iconed"" icon=""icon-right""][trx_list_item title=""Lorem ipsum dolor sit""][/trx_list_item][trx_list_item title=""Amet, consectetur""][/trx_list_item][trx_list_item title=""Eiusmod tempor dolore""][/trx_list_item][trx_list_item title=""Ut enim ad minim veniam""][/trx_list_item][trx_list_item title=""Quis nostrud exercitation""][/trx_list_item][/trx_list][/trx_column_item][/trx_columns][/vc_column][/vc_row][vc_row][vc_column][trx_line css="" margin: 7.45em 0;""][trx_title type=""2""]Table[/trx_title][trx_table bottom=""tiny-""]
<table>
<tbody>
<tr align=""center"">
<td>#</td>
<td>Column 1</td>
<td>Column 2</td>
<td>Column 3</td>
<td>Column 4</td>
</tr>
<tr align=""center"">
<td>1</td>
<td>Row 1 cell1</td>
<td>Row 1 cell2</td>
<td>Row 1 cell3</td>
<td>Row 1 cell4</td>
</tr>
<tr align=""center"">
<td>2</td>
<td>Row 2 cell1</td>
<td>Row 2 cell2</td>
<td>Row 2 cell3</td>
<td>Row 2 cell4</td>
</tr>
<tr align=""center"">
<td>3</td>
<td>Row 3 cell1</td>
<td>Row 3 cell2</td>
<td>Row 3 cell3</td>
<td>Row 3 cell4</td>
</tr>
</tbody>
</table>
[/trx_table][/vc_column][/vc_row][vc_row][vc_column][trx_line css="" margin: 7.45em 0;""][trx_title type=""2""]Inputs &amp; Buttons[/trx_title][trx_columns][trx_column_item][trx_form return_page=""none""][trx_form_item name=""Input Heading"" value=""Input field example"" label=""Input Heading"" bottom=""small"" placeholder=""Input field example"" size=""40%""][/trx_form][/trx_column_item][trx_column_item][trx_form return_page=""none""][trx_form_item type=""select"" name=""Dropdown Heading"" options=""option1=Dropdown field example|option2=option2|option3=option3"" label=""Dropdown Heading"" bottom=""small"" size=""40%""][/trx_form][/trx_column_item][trx_column_item][trx_form return_page=""none""][trx_form_item name=""Hovered Input"" value=""Hovered field example"" label=""Hovered Input"" class=""hovered"" bottom=""large"" placeholder=""Hovered field example"" size=""40%""][/trx_form][/trx_column_item][trx_column_item][trx_form return_page=""none""][trx_form_item name=""Focuses Input"" value=""Focuses field example"" label=""Focuses Input"" class=""focuses"" bottom=""large"" placeholder=""Focuces field example"" size=""40%""][/trx_form][/trx_column_item][/trx_columns][/vc_column][/vc_row][vc_row][vc_column][trx_columns count=""1"" margins=""""][trx_column_item][trx_button size=""medium"" top=""small"" style_color=""dark"" hoverstyle=""border"" hover_style=""""]Medium Button[/trx_button][/trx_column_item][trx_column_item][trx_button top=""small"" style_color=""dark"" hoverstyle=""border"" hover_style=""""]Small Button[/trx_button][/trx_column_item][/trx_columns][/vc_column][/vc_row]","Typography",,"publish","closed","closed",,"typography",,,"2016-10-04 11:52:07","2016-10-04 11:52:07",,"0","http://gbaguidi.srv1.mws-lab.fr/?page_id=24","0","page",,"0"
"32","1","2016-09-16 12:14:42","2016-09-16 12:14:42",,"post-1",,"inherit","open","closed",,"post-1",,,"2016-09-16 12:14:42","2016-09-16 12:14:42",,"24","http://gbaguidi.srv1.mws-lab.fr/wp-content/uploads/2016/09/post-1.jpg","0","attachment","image/jpeg","0"
"33","1","2016-09-16 12:14:44","2016-09-16 12:14:44",,"post-2",,"inherit","open","closed",,"post-2",,,"2016-09-16 12:14:44","2016-09-16 12:14:44",,"24","http://gbaguidi.srv1.mws-lab.fr/wp-content/uploads/2016/09/post-2.jpg","0","attachment","image/jpeg","0"
"39","1","2016-09-16 12:49:56","2016-09-16 12:49:56",,"post-3",,"inherit","open","closed",,"post-3",,,"2016-09-16 12:49:56","2016-09-16 12:49:56",,"22","http://gbaguidi.srv1.mws-lab.fr/wp-content/uploads/2016/09/post-3.jpg","0","attachment","image/jpeg","0"
"40","1","2016-09-16 12:52:10","2016-09-16 12:52:10",,"post-4",,"inherit","open","closed",,"post-4",,,"2016-09-16 12:52:10","2016-09-16 12:52:10",,"22","http://gbaguidi.srv1.mws-lab.fr/wp-content/uploads/2016/09/post-4.jpg","0","attachment","image/jpeg","0"
"43","1","2016-09-16 13:23:50","2016-09-16 13:23:50",,"bg_promo",,"inherit","open","closed",,"bg_promo",,,"2016-09-16 13:23:50","2016-09-16 13:23:50",,"22","http://gbaguidi.srv1.mws-lab.fr/wp-content/uploads/2016/09/bg_promo.jpg","0","attachment","image/jpeg","0"
"44","1","2016-09-16 13:31:15","2016-09-16 13:31:15",,"bg_intro",,"inherit","open","closed",,"bg_intro",,,"2016-09-16 13:31:15","2016-09-16 13:31:15",,"22","http://gbaguidi.srv1.mws-lab.fr/wp-content/uploads/2016/09/bg_intro.jpg","0","attachment","image/jpeg","0"
"49","1","2016-09-16 13:38:16","2016-09-16 13:38:16",,"bg_1",,"inherit","open","closed",,"bg_1",,,"2016-09-16 13:38:16","2016-09-16 13:38:16",,"22","http://gbaguidi.srv1.mws-lab.fr/wp-content/uploads/2016/09/bg_1.jpg","0","attachment","image/jpeg","0"
"53","1","2016-09-16 13:48:19","2016-09-16 13:48:19",,"bg_testimonials",,"inherit","open","closed",,"bg_testimonials",,,"2016-09-16 13:48:19","2016-09-16 13:48:19",,"22","http://gbaguidi.srv1.mws-lab.fr/wp-content/uploads/2016/09/bg_testimonials.jpg","0","attachment","image/jpeg","0"
"56","1","2016-09-16 14:32:26","2016-09-16 14:32:26","My backyard has never been in a better shape than it is today. Thank you for the amazing job you guys did the other day. My wife loves the garden, and really couldn't be happier. Thanks again.","Peter Jackson",,"publish","closed","closed",,"peter-jackson",,,"2016-09-16 14:32:26","2016-09-16 14:32:26",,"0","http://gbaguidi.srv1.mws-lab.fr/?post_type=testimonial&#038;p=56","0","testimonial",,"0"
"57","1","2016-09-16 14:31:56","2016-09-16 14:31:56",,"testimonials-1",,"inherit","open","closed",,"testimonials-1",,,"2016-09-16 14:31:56","2016-09-16 14:31:56",,"56","http://gbaguidi.srv1.mws-lab.fr/wp-content/uploads/2016/09/testimonials-1.jpg","0","attachment","image/jpeg","0"
"58","1","2016-09-16 14:31:57","2016-09-16 14:31:57",,"testimonials-2",,"inherit","open","closed",,"testimonials-2",,,"2016-09-16 14:31:57","2016-09-16 14:31:57",,"56","http://gbaguidi.srv1.mws-lab.fr/wp-content/uploads/2016/09/testimonials-2.jpg","0","attachment","image/jpeg","0"
"59","1","2016-09-16 14:31:58","2016-09-16 14:31:58",,"testimonials-3",,"inherit","open","closed",,"testimonials-3",,,"2016-09-16 14:31:58","2016-09-16 14:31:58",,"56","http://gbaguidi.srv1.mws-lab.fr/wp-content/uploads/2016/09/testimonials-3.jpg","0","attachment","image/jpeg","0"
"60","1","2016-09-16 14:34:56","2016-09-16 14:34:56","When you have a career and a house to look for, there is not much time left for gardening. Keeping it was hectic for me, but right now I can order these services and finally relax! Great job!","Amelia Jones",,"publish","closed","closed",,"amelia-jones",,,"2016-09-16 14:34:56","2016-09-16 14:34:56",,"0","http://gbaguidi.srv1.mws-lab.fr/?post_type=testimonial&#038;p=60","0","testimonial",,"0"
"61","1","2016-09-16 14:37:22","2016-09-16 14:37:22","No matter how big your garden is, or which style you wish your yard to be in, these guys know everything about it already. I appreciate your professional individual approach. It looks lovely.","Daniel Moore",,"publish","closed","closed",,"daniel-moore",,,"2016-09-16 14:37:22","2016-09-16 14:37:22",,"0","http://gbaguidi.srv1.mws-lab.fr/?post_type=testimonial&#038;p=61","0","testimonial",,"0"
"63","1","2016-09-19 07:54:10","2016-09-19 07:54:10","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nunc porta fringilla ullamcorper. Morbi felis orci, lacinia a velit et, sodales condimentum metus. Nulla non fermentum nisl. Maecenas id molestie turpis, sit amet feugiat lorem. Curabitur sed erat vel tellus hendrerit tincidunt. Sed arcu tortor, sollicitudin ac lectus sed, rhoncus iaculis lectus. Ut efficitur feugiat enim a euismod. Mauris suscipit vehicula imperdiet.

Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Ut tristique pretium tellus, sed fermentum est vestibulum id. Aenean semper, odio sed fringilla blandit, nisl nulla placerat mauris, sit amet commodo mi turpis at libero. Curabitur varius eros et lacus rutrum consequat. Mauris sollicitudin enim condimentum, luctus justo non, molestie nisl. Aenean et egestas nulla. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Fusce gravida, ligula non molestie tristique, justo elit blandit risus, blandit maximus augue magna accumsan ante. Aliquam bibendum lacus quis nulla dignissim faucibus. Sed mauris enim, bibendum at purus aliquet, maximus molestie tortor. Sed faucibus et tellus eu sollicitudin. Sed fringilla malesuada luctus.","Gardening Calendar: What to do in November",,"publish","open","open",,"gardening-calendar-what-to-do-in-november",,,"2016-09-19 10:08:13","2016-09-19 10:08:13",,"0","http://gbaguidi.srv1.mws-lab.fr/?p=63","0","post",,"3"
"64","1","2016-09-19 07:53:55","2016-09-19 07:53:55",,"post-5",,"inherit","open","closed",,"post-5",,,"2016-09-19 07:53:55","2016-09-19 07:53:55",,"63","http://gbaguidi.srv1.mws-lab.fr/wp-content/uploads/2016/09/post-5.jpg","0","attachment","image/jpeg","0"
"65","1","2016-09-19 07:53:58","2016-09-19 07:53:58",,"post-6",,"inherit","open","closed",,"post-6",,,"2016-09-19 07:53:58","2016-09-19 07:53:58",,"63","http://gbaguidi.srv1.mws-lab.fr/wp-content/uploads/2016/09/post-6.jpg","0","attachment","image/jpeg","0"
"66","1","2016-09-19 07:53:59","2016-09-19 07:53:59",,"post-7",,"inherit","open","closed",,"post-7",,,"2016-09-19 07:53:59","2016-09-19 07:53:59",,"63","http://gbaguidi.srv1.mws-lab.fr/wp-content/uploads/2016/09/post-7.jpg","0","attachment","image/jpeg","0"
"67","1","2016-09-19 07:54:01","2016-09-19 07:54:01",,"post-8",,"inherit","open","closed",,"post-8",,,"2016-09-19 07:54:01","2016-09-19 07:54:01",,"63","http://gbaguidi.srv1.mws-lab.fr/wp-content/uploads/2016/09/post-8.jpg","0","attachment","image/jpeg","0"
"68","1","2016-09-19 07:54:02","2016-09-19 07:54:02",,"post-9",,"inherit","open","closed",,"post-9",,,"2016-09-19 07:54:02","2016-09-19 07:54:02",,"63","http://gbaguidi.srv1.mws-lab.fr/wp-content/uploads/2016/09/post-9.jpg","0","attachment","image/jpeg","0"
"70","1","2016-09-14 07:54:34","2016-09-14 07:54:34","[trx_audio url=""http://gbaguidi.srv1.mws-lab.fr/wp-content/uploads/2016/09/sample-melody.mp3"" title=""Insert Audio Title Here"" author=""Lily Hunter"" controls=""show"" autoplay=""off"" top=""inherit"" bottom=""medium"" left=""inherit"" right=""inherit""]

Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nunc porta fringilla ullamcorper. Morbi felis orci, lacinia a velit et, sodales condimentum metus. Nulla non fermentum nisl. Maecenas id molestie turpis, sit amet feugiat lorem. Curabitur sed erat vel tellus hendrerit tincidunt. Sed arcu tortor, sollicitudin ac lectus sed, rhoncus iaculis lectus. Ut efficitur feugiat enim a euismod. Mauris suscipit vehicula imperdiet.

Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Ut tristique pretium tellus, sed fermentum est vestibulum id. Aenean semper, odio sed fringilla blandit, nisl nulla placerat mauris, sit amet commodo mi turpis at libero. Curabitur varius eros et lacus rutrum consequat. Mauris sollicitudin enim condimentum, luctus justo non, molestie nisl. Aenean et egestas nulla. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Fusce gravida, ligula non molestie tristique, justo elit blandit risus, blandit maximus augue magna accumsan ante. Aliquam bibendum lacus quis nulla dignissim faucibus. Sed mauris enim, bibendum at purus aliquet, maximus molestie tortor. Sed faucibus et tellus eu sollicitudin. Sed fringilla malesuada luctus.","British Autumn Paints Amazing Gardens",,"publish","open","open",,"british-autumn-paints-amazing-gardens",,,"2016-09-19 10:06:19","2016-09-19 10:06:19",,"0","http://gbaguidi.srv1.mws-lab.fr/?p=70","0","post",,"0"
